PARTNER,MONTH,GENRE,TITLE,MINUTES WATCHED,VIEWS,
C,MONTH 7,EH,280841,461478.3528,8664,
C,MONTH 1,EH,386529,456220.1385,14534,
C,MONTH 7,EH,275078,441775.7875,8925,
C,MONTH 1,EH,154098,436994.8828,16493,
C,MONTH 2,EH,551405,432782.341,12013,
C,MONTH 4,EH,708202,424028.2589,32901,
C,MONTH 4,EH,131914,423370.9154,8770,
C,MONTH 4,EH,134278,421936.0863,12641,
C,MONTH 6,EH,544237,416329.7186,8409,
C,MONTH 7,EH,880376,409565.9124,7650,
C,MONTH 6,EH,792058,398309.0782,9740,
C,MONTH 2,EH,500876,387673.5776,11597,
C,MONTH 1,EH,668796,384317.0042,14940,
C,MONTH 2,EH,601306,381533.9842,11152,
C,MONTH 3,EH,601306,378686.8418,11358,
C,MONTH 7,EH,544237,377039.872,7753,
C,MONTH 6,EH,579254,364759.2243,6679,
C,MONTH 3,EH,386529,358910.4408,11632,
C,MONTH 7,EH,233467,356090.6407,8189,
C,MONTH 2,EH,154098,351567.3266,13120,
C,MONTH 5,EH,134278,341414.9116,9926,
C,MONTH 5,EH,500876,340101.6994,9920,
C,MONTH 4,EH,456985,336853.553,11651,
C,MONTH 7,EH,389997,335885.154,7096,
C,MONTH 4,EH,604624,334933.901,6623,
C,MONTH 5,EH,604624,334736.8316,6362,
C,MONTH 5,EH,260662,333070.1761,5589,
C,MONTH 4,EH,822798,332341.1833,7082,
C,MONTH 4,EH,260662,332216.9409,5636,
C,MONTH 5,EH,809247,329882.9412,7332,
C,MONTH 4,EH,500876,320543.6508,9677,
C,MONTH 4,EH,275078,318271.0765,5536,
C,MONTH 2,EH,595125,317705.379,9947,
C,MONTH 6,EH,134278,316578.6747,9528,
C,MONTH 7,EH,579254,316307.2226,5975,
C,MONTH 5,EH,314665,316126.3024,9401,
C,MONTH 4,EH,314665,315912.7573,9911,
C,MONTH 7,EH,912920,308068.2869,8393,
C,MONTH 6,EH,735011,306583.9799,5611,
C,MONTH 2,EH,668796,303590.6465,11837,
C,MONTH 4,EH,792058,302450.7724,7796,
C,MONTH 6,EH,822798,299131.7313,7014,
C,MONTH 5,EH,696663,298857.2436,17854,
C,MONTH 3,EH,456985,294660.3001,10668,
C,MONTH 2,EH,456985,293169.3456,10417,
C,MONTH 3,EH,134278,292083.8091,8508,
C,MONTH 3,EH,668796,286376.8094,11476,
C,MONTH 6,EH,776341,284166.5368,7201,
C,MONTH 7,EH,631832,281146.9571,7576,
C,MONTH 3,EH,500876,278807.4,8406,
C,MONTH 3,EH,131914,277832.0647,5905,
C,MONTH 5,EH,219114,275440.141,8923,
C,MONTH 4,EH,809247,274569.9292,6235,
C,MONTH 2,EH,314665,273705.1908,8885,
C,MONTH 5,EH,792058,273226.7394,6757,
C,MONTH 2,EH,696663,268288.8538,17292,
C,MONTH 5,EH,456985,264286.7927,9273,
C,MONTH 3,EH,604624,260215.9663,5125,
C,MONTH 1,EH,500876,256722.3733,8118,
C,MONTH 4,EH,668796,255814.29,9758,
C,MONTH 4,EH,386529,251899.8979,8340,
C,MONTH 4,EH,476179,250892.5986,5667,
C,MONTH 3,EH,260662,247685.3893,4308,
C,MONTH 6,EH,150456,246493.9135,7327,
C,MONTH 1,EH,595125,245423.8005,7483,
C,MONTH 3,EH,314665,244658.0937,7718,
C,MONTH 1,EH,314665,242356.0483,7766,
C,MONTH 7,EH,776341,241578.5543,6089,
C,MONTH 2,EH,134278,237822.3631,6986,
C,MONTH 2,EH,131914,234528.9938,4935,
C,MONTH 5,EH,579254,234236.1625,4394,
C,MONTH 5,EH,822798,231494.1749,5148,
C,MONTH 3,EH,792058,229436.6662,6030,
C,MONTH 1,EH,134278,229028.4315,6784,
C,MONTH 1,EH,604624,226613.4261,4524,
C,MONTH 7,EH,386529,222039.6894,8165,
C,MONTH 5,EH,275078,218778.0933,3928,
C,MONTH 1,EH,792058,216574.9181,5588,
C,MONTH 5,EH,544237,212103.6653,4448,
C,MONTH 2,EH,792058,211736.229,5562,
C,MONTH 1,EH,131914,211084.3956,4357,
C,MONTH 6,EH,389997,210952.4829,5506,
C,MONTH 1,EH,456985,210121.1644,7938,
C,MONTH 4,EH,150456,209956.4875,6419,
C,MONTH 4,EH,708858,209904.7787,4185,
C,MONTH 6,EH,631832,207226.7331,6041,
C,MONTH 7,EH,286320,206408.2617,4542,
C,MONTH 5,EH,476179,206274.8222,4742,
C,MONTH 7,EH,150456,204938.4585,6106,
C,MONTH 4,EH,579254,203424.8719,3930,
C,MONTH 3,EH,684507,196817.6638,5147,
C,MONTH 1,EH,696663,195994.0136,12524,
C,MONTH 2,EH,604624,194179.656,3905,
C,MONTH 7,EH,735011,193470.3662,3569,
C,MONTH 5,EH,735011,193085.3646,3603,
C,MONTH 5,EH,595125,192794.6373,7201,
C,MONTH 6,EH,275078,191988.663,3632,
C,MONTH 1,EH,260662,191378.7076,3400,
C,MONTH 5,EH,150456,189670.3951,5738,
C,MONTH 2,EH,500430,189591.3853,3371,
C,MONTH 4,EH,458413,187190.7102,4319,
C,MONTH 6,EH,386529,175380.5687,6815,
C,MONTH 6,EH,880376,175182.0277,3541,
C,MONTH 4,EH,544237,174590.1664,3659,
C,MONTH 5,EH,776341,173217.9638,4373,
C,MONTH 2,EH,260662,172699.9068,3095,
C,MONTH 3,EH,150456,171432.2267,5476,
C,MONTH 4,EH,154098,171080.7295,5695,
C,MONTH 3,EH,735011,165774.3028,3183,
C,MONTH 5,EH,458413,164873.3065,3785,
C,MONTH 3,EH,154098,163971.2344,5396,
C,MONTH 7,EH,154098,162089.4255,5834,
C,MONTH 5,EH,386529,161331.1838,5652,
C,MONTH 1,EH,809247,160246.7544,3794,
C,MONTH 4,EH,776341,159641.6551,4099,
C,MONTH 2,EH,544237,155120.1254,3360,
C,MONTH 5,EH,500430,153829.7651,2710,
C,MONTH 3,EH,809247,153629.5349,3731,
C,MONTH 4,EH,631832,149937.7361,4175,
C,MONTH 3,EH,476179,148939.6881,3775,
C,MONTH 6,EH,154098,148814.7691,5756,
C,MONTH 2,EH,631832,146998.8804,4066,
C,MONTH 3,EH,579254,146479.5085,2953,
C,MONTH 2,EH,735011,143107.4936,2652,
C,MONTH 3,EH,822798,141444.8275,3518,
C,MONTH 2,EH,579254,139617.1573,2846,
C,MONTH 2,EH,822798,139199.0396,3405,
C,MONTH 1,EH,579254,138741.3617,2752,
C,MONTH 3,EH,631832,137625.229,4022,
C,MONTH 2,EH,150456,130746.2986,3729,
C,MONTH 3,EH,544237,127186.8679,2741,
C,MONTH 1,EH,822798,127069.0056,3087,
C,MONTH 5,EH,154098,126560.8844,4150,
C,MONTH 3,EH,776341,126163.7347,3326,
C,MONTH 4,EH,128166,125722.8943,2158,
C,MONTH 2,EH,476179,123523.9244,3089,
C,MONTH 7,EH,687800,122962.2914,4159,
C,MONTH 6,EH,286320,122302.1319,2837,
C,MONTH 2,EH,776341,120539.313,3067,
C,MONTH 1,EH,735011,118171.4071,2264,
C,MONTH 1,EH,631832,117070.4124,3424,
C,MONTH 5,EH,631832,116573.5532,3233,
C,MONTH 3,EH,540139,116466.244,3365,
C,MONTH 1,EH,500430,115702.7951,2178,
C,MONTH 2,EH,555656,114489.7389,2521,
C,MONTH 6,EH,687800,113208.4417,3942,
C,MONTH 1,EH,476179,112544.1488,2710,
C,MONTH 4,EH,500430,109806.9188,2001,
C,MONTH 1,EH,896814,109226.9705,3625,
C,MONTH 1,EH,776341,108780.705,2844,
C,MONTH 7,EH,595125,107667.1078,4258,
C,MONTH 4,EH,204695,107234.4415,3209,
C,MONTH 3,EH,405360,107001.618,3899,
C,MONTH 4,EH,219114,106744.7105,3549,
C,MONTH 4,EH,746065,105000.27,3352,
C,MONTH 1,EH,150456,102385.406,2946,
C,MONTH 2,EH,458413,101499.5296,2323,
C,MONTH 3,EH,458413,101072.2468,2440,
C,MONTH 5,EH,746065,100453.322,3080,
C,MONTH 4,EH,405360,99390.9857,3533,
C,MONTH 3,EH,275078,99162.6702,2138,
C,MONTH 6,EH,238714,99092.09718,2483,
C,MONTH 7,EH,238714,96376.18172,2256,
C,MONTH 1,EH,544237,93412.71762,2070,
C,MONTH 5,EH,668796,92944.04235,3078,
C,MONTH 4,EH,896814,90758.88865,3182,
C,MONTH 4,EH,880376,89507.17057,2015,
C,MONTH 4,EH,862947,87293.5656,1755,
C,MONTH 2,EH,809247,86162.45837,2058,
C,MONTH 4,EH,444465,86080.25888,3873,
C,MONTH 1,EH,458413,85802.99765,1967,
C,MONTH 2,EH,405360,85345.36433,3118,
C,MONTH 2,EH,601932,83249.61142,4725,
C,MONTH 4,EH,536165,83199.24093,2779,
C,MONTH 5,EH,128166,82516.71755,1382,
C,MONTH 2,EH,275078,82461.1932,1893,
C,MONTH 2,EH,440506,82382.82843,5902,
C,MONTH 6,EH,708858,80572.8149,1834,
C,MONTH 4,EH,687800,80231.77552,2635,
C,MONTH 2,EH,687800,79445.28653,2698,
C,MONTH 3,EH,687800,78989.75995,2691,
C,MONTH 3,EH,444465,78880.31725,3685,
C,MONTH 1,EH,708202,78873.31682,2851,
C,MONTH 5,EH,687800,78802.84258,2643,
C,MONTH 3,EH,500430,78550.2531,1459,
C,MONTH 6,EH,128166,76813.97353,1488,
C,MONTH 5,EH,536165,76544.70827,2440,
C,MONTH 5,EH,708858,76339.15145,1622,
C,MONTH 4,EH,531768,75489.899,1653,
C,MONTH 4,EH,440506,75404.13128,5115,
C,MONTH 5,EH,862947,75034.44082,1533,
C,MONTH 5,EH,880376,74735.42667,1604,
C,MONTH 3,EH,896814,74471.88173,2638,
C,MONTH 1,EH,601932,74362.657,4207,
C,MONTH 7,EH,128166,73741.49713,1325,
C,MONTH 5,EH,896814,73433.47745,2569,
C,MONTH 3,EH,536165,72989.1593,2554,
C,MONTH 2,EH,128166,72913.02678,1382,
C,MONTH 3,EH,555656,71851.13385,1539,
C,MONTH 5,EH,405360,71678.56208,2706,
C,MONTH 6,EH,595125,71629.45485,2990,
C,MONTH 6,EH,874658,71350.25678,1648,
C,MONTH 5,EH,848198,70760.97493,1830,
C,MONTH 2,EH,896814,69208.20932,2504,
C,MONTH 4,EH,557290,68688.13968,1616,
C,MONTH 5,EH,531768,68251.54902,1632,
C,MONTH 7,EH,555656,68053.35228,1432,
C,MONTH 5,EH,444465,67647.69153,3042,
C,MONTH 4,EH,294044,67548.91048,1766,
C,MONTH 4,EH,286320,66694.40418,1687,
C,MONTH 1,EH,275078,66383.39667,1539,
C,MONTH 4,EH,590966,64832.89723,1024,
C,MONTH 1,EH,405360,64274.11175,2437,
C,MONTH 3,EH,440506,63881.45843,4895,
C,MONTH 4,EH,634986,62912.0557,1073,
C,MONTH 3,EH,128166,62473.90765,1138,
C,MONTH 1,EH,968192,61608.03703,1198,
C,MONTH 7,EH,708858,61393.08267,1383,
C,MONTH 2,EH,286320,60817.3098,1530,
C,MONTH 3,EH,286320,60544.29333,1553,
C,MONTH 4,EH,471462,60250.42832,1238,
C,MONTH 4,EH,968192,60215.70587,1244,
C,MONTH 1,EH,440506,59691.99592,4417,
C,MONTH 5,EH,440506,59587.99478,3934,
C,MONTH 2,EH,536165,59491.64808,1938,
C,MONTH 5,EH,974487,59141.0013,1166,
C,MONTH 1,EH,582828,58961.0776,1326,
C,MONTH 5,EH,286320,58947.62022,1455,
C,MONTH 5,EH,369538,58886.11218,1413,
C,MONTH 5,EH,238714,58800.13418,1459,
C,MONTH 2,EH,746065,58685.90175,2350,
C,MONTH 1,EH,687800,58620.43263,2056,
C,MONTH 3,EH,574777,58489.3259,2461,
C,MONTH 4,EH,445343,57471.20275,2044,
C,MONTH 3,EH,746065,57396.80413,2372,
C,MONTH 1,EH,286320,57343.80045,1651,
C,MONTH 5,EH,968192,57229.80577,1207,
C,MONTH 3,EH,968192,56640.17478,1281,
C,MONTH 5,EH,874658,56016.39968,1701,
C,MONTH 4,EH,701692,55802.26555,946,
C,MONTH 2,EH,968192,55485.04677,1147,
C,MONTH 1,EH,160501,54846.65637,1039,
C,MONTH 5,EH,557290,54779.15622,1487,
C,MONTH 3,EH,238714,54526.60282,1321,
C,MONTH 4,EH,555656,54224.44295,1181,
C,MONTH 1,EH,574777,54217.66045,2014,
C,MONTH 1,EH,828359,53572.7615,1558,
C,MONTH 4,EH,984414,52755.16063,1724,
C,MONTH 4,EH,674427,52362.42017,1220,
C,MONTH 5,EH,471462,50321.60535,1028,
C,MONTH 2,EH,219114,50289.87325,1614,
C,MONTH 1,EH,536165,50124.1094,1729,
C,MONTH 5,EH,634986,49790.9729,906,
C,MONTH 7,EH,832903,49768.41123,1461,
C,MONTH 2,EH,444465,49367.5112,2500,
C,MONTH 4,EH,927971,49253.98103,1489,
C,MONTH 5,EH,294044,49063.07763,1316,
C,MONTH 3,EH,219114,49018.60937,1755,
C,MONTH 4,EH,790507,48820.67172,1603,
C,MONTH 2,EH,590966,48764.60868,968,
C,MONTH 5,EH,590966,48014.95907,825,
C,MONTH 6,EH,832903,47667.89997,1439,
C,MONTH 2,EH,717941,47401.15277,871,
C,MONTH 3,EH,701692,47303.15913,887,
C,MONTH 4,EH,677224,47130.93823,1051,
C,MONTH 4,EH,796541,46946.27292,1268,
C,MONTH 5,EH,674427,46937.47702,1104,
C,MONTH 6,EH,375641,46634.09335,1074,
C,MONTH 3,EH,531768,46258.20458,1179,
C,MONTH 2,EH,674427,46257.68028,1049,
C,MONTH 1,EH,585280,46030.68753,1095,
C,MONTH 1,EH,367012,45729.6076,1086,
C,MONTH 1,EH,444465,45381.41982,2308,
C,MONTH 1,EH,674427,45200.70833,1081,
C,MONTH 2,EH,238714,45157.2834,1084,
C,MONTH 1,EH,375641,44859.26907,825,
C,MONTH 4,EH,585280,44550.91895,905,
C,MONTH 3,EH,674427,44528.24193,1100,
C,MONTH 1,EH,746065,44342.53898,1829,
C,MONTH 3,EH,557290,43899.51418,1322,
C,MONTH 3,EH,862947,43683.12687,1037,
C,MONTH 1,EH,484114,43482.54487,1442,
C,MONTH 4,EH,832903,43295.49355,1126,
C,MONTH 7,EH,375641,43155.1469,1117,
C,MONTH 3,EH,717941,42701.99918,811,
C,MONTH 4,EH,974487,42572.25215,960,
C,MONTH 3,EH,590966,42308.9423,849,
C,MONTH 6,EH,555656,42109.73372,943,
C,MONTH 4,EH,717941,41956.32463,779,
C,MONTH 1,EH,496929,41737.72085,1441,
C,MONTH 4,EH,412701,41465.8565,1363,
C,MONTH 2,EH,531768,41382.81,1165,
C,MONTH 5,EH,496929,40405.6987,1443,
C,MONTH 5,EH,717941,40377.99127,798,
C,MONTH 2,EH,585280,40160.90602,843,
C,MONTH 5,EH,701692,39260.9016,688,
C,MONTH 5,EH,445343,39207.60935,1358,
C,MONTH 1,EH,717941,39121.11918,760,
C,MONTH 4,EH,684507,38668.43578,958,
C,MONTH 5,EH,796541,38615.14918,1060,
C,MONTH 1,EH,557290,38581.06672,1018,
C,MONTH 4,EH,400980,38517.62727,839,
C,MONTH 5,EH,400980,38490.17335,799,
C,MONTH 1,EH,590966,38349.7447,824,
C,MONTH 1,EH,880376,38147.99882,902,
C,MONTH 1,EH,238714,37812.96077,942,
C,MONTH 2,EH,375641,37716.73895,772,
C,MONTH 5,EH,832903,37564.1263,984,
C,MONTH 2,EH,574777,37322.44972,1474,
C,MONTH 6,EH,274647,36894.23025,2019,
C,MONTH 4,EH,674691,36754.60503,1215,
C,MONTH 5,EH,677224,36437.99198,775,
C,MONTH 5,EH,582828,36370.15255,737,
C,MONTH 2,EH,582828,36258.62645,804,
C,MONTH 4,EH,409633,36026.99137,990,
C,MONTH 7,EH,274647,35776.28035,1948,
C,MONTH 5,EH,585280,35385.10445,746,
C,MONTH 4,EH,584134,35172.55942,843,
C,MONTH 3,EH,201861,35104.99215,1705,
C,MONTH 5,EH,555656,35081.03162,802,
C,MONTH 5,EH,517443,34886.8872,676,
C,MONTH 5,EH,235612,34702.69887,928,
C,MONTH 1,EH,296910,34478.22273,754,
C,MONTH 5,EH,984414,34357.47152,1311,
C,MONTH 4,EH,517443,34088.20813,737,
C,MONTH 2,EH,496929,34073.7739,1281,
C,MONTH 7,EH,684507,33922.96902,725,
C,MONTH 2,EH,880376,33744.70628,744,
C,MONTH 3,EH,634986,33471.21842,625,
C,MONTH 5,EH,682315,33450.03293,695,
C,MONTH 3,EH,585280,33439.09508,733,
C,MONTH 2,EH,828359,33357.46722,939,
C,MONTH 3,EH,880376,32897.13873,764,
C,MONTH 5,EH,708202,32879.73818,1032,
C,MONTH 4,EH,924651,32674.46473,855,
C,MONTH 4,EH,235612,32519.21308,898,
C,MONTH 6,EH,201861,32421.37723,1604,
C,MONTH 1,EH,531768,32358.41732,867,
C,MONTH 1,EH,701692,32305.24,681,
C,MONTH 2,EH,557290,32245.15685,900,
C,MONTH 3,EH,974487,31954.95535,716,
C,MONTH 1,EH,848198,31933.26148,891,
C,MONTH 6,EH,156772,31905.66358,1006,
C,MONTH 1,EH,219114,31835.08918,1103,
C,MONTH 5,EH,375641,31831.8742,720,
C,MONTH 3,EH,517443,31803.81798,665,
C,MONTH 3,EH,984414,31756.3181,1187,
C,MONTH 4,EH,795736,31695.7869,868,
C,MONTH 2,EH,367012,31690.61347,775,
C,MONTH 4,EH,601932,31634.89525,1442,
C,MONTH 3,EH,795736,31627.09643,824,
C,MONTH 4,EH,201861,31451.21388,1520,
C,MONTH 4,EH,682315,31378.16028,635,
C,MONTH 2,EH,862947,31197.37317,802,
C,MONTH 3,EH,796541,30926.5857,1060,
C,MONTH 6,EH,412701,30727.24873,1025,
C,MONTH 5,EH,790507,30582.97565,1103,
C,MONTH 3,EH,274647,30581.42393,1689,
C,MONTH 3,EH,296910,30541.19455,652,
C,MONTH 3,EH,235612,30538.66837,899,
C,MONTH 5,EH,927971,30470.38493,1069,
C,MONTH 2,EH,848198,30343.13598,971,
C,MONTH 2,EH,445343,30313.95507,788,
C,MONTH 4,EH,369538,30180.13098,820,
C,MONTH 5,EH,572668,30156.22167,664,
C,MONTH 4,EH,274647,30102.59925,1670,
C,MONTH 4,EH,296910,29476.9862,664,
C,MONTH 5,EH,795736,29204.7294,772,
C,MONTH 1,EH,862947,29087.85575,649,
C,MONTH 2,EH,369538,28888.89913,741,
C,MONTH 5,EH,409633,28858.87687,796,
C,MONTH 3,EH,400980,28822.70368,584,
C,MONTH 4,EH,574777,28762.69103,1351,
C,MONTH 3,EH,649929,28683.86815,1050,
C,MONTH 7,EH,201861,28680.20547,1415,
C,MONTH 3,EH,369538,28668.0371,826,
C,MONTH 2,EH,517443,28427.44825,575,
C,MONTH 3,EH,832903,28405.74967,881,
C,MONTH 5,EH,924651,28318.75235,690,
C,MONTH 2,EH,409633,28295.97172,745,
C,MONTH 4,EH,396602,28114.0408,962,
C,MONTH 2,EH,296910,28095.58335,617,
C,MONTH 5,EH,396602,27978.30572,928,
C,MONTH 3,EH,601932,27839.42755,1351,
C,MONTH 2,EH,701692,27805.46008,626,
C,MONTH 3,EH,828359,27763.08335,706,
C,MONTH 2,EH,974487,27634.00402,665,
C,MONTH 2,EH,795736,27581.16192,726,
C,MONTH 1,EH,974487,27460.90012,628,
C,MONTH 5,EH,201861,27343.15265,1399,
C,MONTH 2,EH,832903,27109.83562,783,
C,MONTH 4,EH,375641,27107.38385,684,
C,MONTH 3,EH,582828,27045.82538,593,
C,MONTH 2,EH,160501,26901.90893,562,
C,MONTH 3,EH,927971,26761.00753,879,
C,MONTH 5,EH,274647,26754.0884,1577,
C,MONTH 5,EH,601932,26725.8814,1293,
C,MONTH 3,EH,682315,26682.19825,577,
C,MONTH 2,EH,235612,26395.46105,760,
C,MONTH 2,EH,484114,26308.20273,925,
C,MONTH 4,EH,367012,26133.28082,601,
C,MONTH 1,EH,832903,25837.67403,758,
C,MONTH 4,EH,496929,25816.5752,1205,
C,MONTH 3,EH,496929,25671.28158,1114,
C,MONTH 3,EH,294044,25538.2949,681,
C,MONTH 3,EH,409633,25507.12723,692,
C,MONTH 3,EH,445343,25497.0124,702,
C,MONTH 3,EH,790507,25206.14852,920,
C,MONTH 3,EH,367012,25053.88412,616,
C,MONTH 5,EH,831535,24760.12298,584,
C,MONTH 1,EH,517443,24481.98318,484,
C,MONTH 3,EH,490912,24417.3785,724,
C,MONTH 5,EH,584134,24380.09433,666,
C,MONTH 4,EH,490912,24310.05978,752,
C,MONTH 6,EH,696663,24215.48727,1408,
C,MONTH 3,EH,484114,24143.2888,838,
C,MONTH 1,EH,795736,24089.7178,633,
C,MONTH 4,EH,484114,24025.75995,889,
C,MONTH 4,EH,572668,23894.93153,579,
C,MONTH 1,EH,294044,23804.628,658,
C,MONTH 1,EH,682315,23645.0007,478,
C,MONTH 3,EH,412701,23562.05652,818,
C,MONTH 4,EH,831535,23437.21783,573,
C,MONTH 3,EH,375641,23432.1909,589,
C,MONTH 2,EH,682315,23355.24632,497,
C,MONTH 2,EH,294044,23242.2557,579,
C,MONTH 1,EH,796541,23003.12733,680,
C,MONTH 4,EH,828359,22999.7661,641,
C,MONTH 1,EH,409633,22969.28257,648,
C,MONTH 4,EH,582828,22428.75442,517,
C,MONTH 4,EH,540139,22029.73128,763,
C,MONTH 2,EH,984414,22017.34097,932,
C,MONTH 5,EH,204695,21963.24902,684,
C,MONTH 5,EH,296910,21912.94245,497,
C,MONTH 2,EH,927971,21871.22505,781,
C,MONTH 6,EH,321782,21846.4107,1004,
C,MONTH 2,EH,412701,21708.88235,784,
C,MONTH 3,EH,160501,21598.31527,443,
C,MONTH 2,EH,796541,21595.0095,683,
C,MONTH 2,EH,274647,21557.59842,1340,
C,MONTH 3,EH,572668,21327.24028,565,
C,MONTH 2,EH,471462,21312.83433,592,
C,MONTH 2,EH,400980,21290.41128,445,
C,MONTH 6,EH,314646,21266.34525,957,
C,MONTH 1,EH,369538,20958.8363,600,
C,MONTH 5,EH,858122,20957.63028,580,
C,MONTH 1,EH,831535,20847.85615,549,
C,MONTH 1,EH,984414,20753.58278,800,
C,MONTH 1,EH,445343,20657.068,548,
C,MONTH 2,EH,490912,20574.44362,592,
C,MONTH 2,EH,634986,20481.08098,411,
C,MONTH 3,EH,204695,20083.4146,604,
C,MONTH 4,EH,740518,20060.57572,634,
C,MONTH 2,EH,572668,20035.97523,507,
C,MONTH 5,EH,828359,19907.66853,565,
C,MONTH 1,EH,927971,19900.59648,721,
C,MONTH 1,EH,235612,19683.2614,688,
C,MONTH 5,EH,740518,19593.53645,588,
C,MONTH 1,EH,204695,19307.53452,598,
C,MONTH 1,EH,572668,19203.31335,508,
C,MONTH 5,EH,490912,19130.6612,577,
C,MONTH 3,EH,280123,19074.12103,1166,
C,MONTH 1,EH,400980,18967.38692,409,
C,MONTH 4,EH,314646,18825.75963,810,
C,MONTH 3,EH,396602,18796.26373,633,
C,MONTH 3,EH,314646,18785.20307,846,
C,MONTH 3,EH,677224,18768.4722,511,
C,MONTH 3,EH,321782,18755.72598,875,
C,MONTH 7,EH,314646,18748.04682,856,
C,MONTH 3,EH,471462,18733.06125,512,
C,MONTH 5,EH,484114,18543.94047,675,
C,MONTH 5,EH,367012,18527.13637,470,
C,MONTH 1,EH,677224,18499.90902,459,
C,MONTH 1,EH,284359,18472.23087,431,
C,MONTH 1,EH,471462,18364.07063,537,
C,MONTH 6,EH,280123,18318.96538,990,
C,MONTH 5,EH,674691,18209.68537,545,
C,MONTH 5,EH,684507,18130.64248,425,
C,MONTH 2,EH,842706,18106.81295,569,
C,MONTH 4,EH,449362,18081.04712,499,
C,MONTH 5,EH,576530,17880.713,415,
C,MONTH 7,EH,321782,17727.16003,880,
C,MONTH 3,EH,584134,17463.2548,484,
C,MONTH 4,EH,576530,17329.5748,496,
C,MONTH 4,EH,842706,17329.34662,508,
C,MONTH 1,EH,412701,17300.94128,592,
C,MONTH 7,EH,280123,17143.88407,887,
C,MONTH 4,EH,321782,17040.09017,849,
C,MONTH 1,EH,490912,17022.2925,486,
C,MONTH 5,EH,772266,16976.01723,473,
C,MONTH 2,EH,201861,16960.4213,985,
C,MONTH 1,EH,274647,16636.23982,1060,
C,MONTH 4,EH,160501,16335.71248,369,
C,MONTH 5,EH,321782,16152.89167,781,
C,MONTH 3,EH,576530,15939.77983,420,
C,MONTH 2,EH,396602,15855.85083,538,
C,MONTH 6,EH,445343,15751.90317,380,
C,MONTH 3,EH,842706,15703.22122,436,
C,MONTH 5,EH,449362,15580.20618,469,
C,MONTH 2,EH,677224,15396.63398,413,
C,MONTH 2,EH,204695,15297.97498,485,
C,MONTH 2,EH,831535,15294.32745,434,
C,MONTH 3,EH,831535,15275.74727,429,
C,MONTH 5,EH,314646,15225.3639,687,
C,MONTH 5,EH,160501,15076.65375,348,
C,MONTH 2,EH,284359,15069.51682,312,
C,MONTH 1,EH,201861,15044.84027,825,
C,MONTH 1,EH,562967,15040.3763,330,
C,MONTH 1,EH,584134,14983.69152,403,
C,MONTH 1,EH,842706,14971.89147,395,
C,MONTH 3,EH,740518,14932.11903,501,
C,MONTH 6,EH,684507,14826.83388,432,
C,MONTH 2,EH,649929,14659.24008,673,
C,MONTH 2,EH,584134,14346.48923,419,
C,MONTH 4,EH,772266,14241.84222,503,
C,MONTH 1,EH,396602,14143.96277,483,
C,MONTH 5,EH,842706,14046.63313,423,
C,MONTH 4,EH,280123,14045.13862,757,
C,MONTH 2,EH,740518,13783.54317,444,
C,MONTH 2,EH,790507,13327.52223,466,
C,MONTH 3,EH,924651,12922.98342,498,
C,MONTH 4,EH,567800,12633.77053,313,
C,MONTH 5,EH,541822,12582.28115,421,
C,MONTH 3,EH,284359,12523.3871,268,
C,MONTH 2,EH,576530,12513.15867,348,
C,MONTH 4,EH,649929,12395.7618,635,
C,MONTH 1,EH,740518,12204.86352,388,
C,MONTH 6,EH,303784,11928.97865,322,
C,MONTH 5,EH,280123,11913.17572,691,
C,MONTH 1,EH,649929,11452.92677,605,
C,MONTH 5,EH,567800,11368.235,270,
C,MONTH 1,EH,790507,11343.55388,382,
C,MONTH 2,EH,242228,11216.34038,460,
C,MONTH 3,EH,449362,11143.52992,348,
C,MONTH 1,EH,321782,11018.01903,562,
C,MONTH 2,EH,567800,10878.09,261,
C,MONTH 4,EH,242228,10870.41435,437,
C,MONTH 5,EH,649929,10822.70493,549,
C,MONTH 2,EH,321782,10758.21795,620,
C,MONTH 4,EH,188448,10744.5906,352,
C,MONTH 4,EH,562967,10722.01317,248,
C,MONTH 1,EH,242228,10647.05888,467,
C,MONTH 3,EH,674691,10608.46492,369,
C,MONTH 2,EH,449362,10552.5487,326,
C,MONTH 2,EH,858122,10407.25857,353,
C,MONTH 1,EH,634986,10305.1972,218,
C,MONTH 3,EH,242228,10265.08405,414,
C,MONTH 5,EH,284359,10197.6253,257,
C,MONTH 4,EH,284359,10159.41043,279,
C,MONTH 1,EH,449362,10138.73762,306,
C,MONTH 2,EH,772266,10121.89795,300,
C,MONTH 4,EH,858122,10116.26392,302,
C,MONTH 5,EH,188448,9873.61995,299,
C,MONTH 3,EH,188448,9818.250333,302,
C,MONTH 1,EH,576530,9793.023933,265,
C,MONTH 5,EH,562967,9778.46905,247,
C,MONTH 2,EH,562967,9725.162617,225,
C,MONTH 1,EH,541822,9682.207933,322,
C,MONTH 2,EH,314646,9674.841067,462,
C,MONTH 1,EH,314646,9590.3005,472,
C,MONTH 4,EH,541822,9565.797517,305,
C,MONTH 3,EH,562967,9549.29305,225,
C,MONTH 1,EH,567800,9480.45015,227,
C,MONTH 2,EH,708202,9431.66895,254,
C,MONTH 1,EH,713390,9352.850283,245,
C,MONTH 4,EH,713390,9214.315533,262,
C,MONTH 1,EH,894066,9144.891767,325,
C,MONTH 2,EH,674691,9118.80815,391,
C,MONTH 5,EH,242228,9108.24,350,
